age,work_experience,time_in_role,tenure,salary_satisfaction,covid_impact,economic_impact,political_concern,career_growth,work_life_balance,manager_relationship,wfh_available,critical_skill,attrition_risk,recommended_strategy,confidence,dominant_issue,success_probability
46,1.1764286437144202,1.1764286437144202,1.1764286437144202,7.105096113723295,2.2994702937614697,6.5508956322779754,7.242523568502363,6.1450990859968915,5.21622894296825,5.750642848564534,0,0,79.03395927674899,recognition_reward,61.37723908069494,general,0.7164160652915996
24,2.0,1.1079321400038449,2.0,5.581515424122099,4.63941239877825,4.144187375243171,2.1941116631791333,4.165834405032787,4.316311790287552,3.1638429147115983,1,0,89.68291269594903,manager_change,66.23185005557936,manager,0.7876209847953028
59,0.24681144505435668,0.24681144505435668,0.24681144505435668,7.239268558400567,2.097027799370034,5.746254296820377,9.286254289203809,4.0990262987089015,9.470253200509406,3.59316602140618,1,0,78.7778785430211,manager_change,62.0341698929691,manager,0.8950986902244626
32,0.9441309309140321,0.4971305334506594,0.9441309309140321,6.322911718262594,1.6628531761177698,4.081320199688371,5.7322889011027005,3.5882303928648036,7.1390606483618635,6.823820253852187,0,0,77.78730619684035,promotion,62.57356004459498,career,0.510410573847662
33,7.074568317352517,2.6364646797367506,7.074568317352517,6.022616498067812,3.743876408926216,4.695125623005457,10.0,5.573512725952478,5.587516852862339,6.162133302101616,1,0,83.2093869067858,recognition_reward,60.0,general,0.6422020611716104
54,3.9147414838646735,1.6366685400281458,3.9147414838646735,3.662723746562518,2.587272797717067,4.803332513015511,4.754137199344266,6.849148659936007,4.2936522108808575,6.780796008689123,1,1,84.2921719690103,salary_increase,64.64861526813854,salary,0.5631496780878991
51,2.5050116571318397,2.5050116571318397,2.5050116571318397,4.709735545393577,1.0542077168918982,6.137070876739906,6.223768085054586,4.397072465302498,7.168608750053957,4.65172381163503,1,1,86.12779786814218,recognition_reward,60.342677191849766,general,0.7376519532965299
35,4.4034824079245505,4.4034824079245505,4.4034824079245505,7.489719051462989,0.4425809465426655,7.715364539878511,3.9804960934714364,4.387548079136263,8.437448833530187,4.082511000434737,1,0,75.96215795057626,wellness_program,64.28841134969628,external_stress,0.8457519605185276
55,6.728644078734181,2.4273213440017685,6.728644078734181,5.527108274251149,1.7979069799717518,3.976836787394947,2.8423665175730037,5.569201512035221,8.183596527000043,5.859167942161065,1,1,72.53991272106926,recognition_reward,60.0,general,0.4117398268238752
31,4.894537850514085,0.5457875384031795,4.894537850514085,3.208641308218002,4.335123373716137,8.601696244683527,6.210845029673217,5.647877673288258,8.817156739187466,8.247809666365924,0,1,84.38607962756592,salary_increase,72.43943080007381,salary,0.5734886658878626
27,5.0,2.191272455330113,5.0,6.4099107228457335,4.924614157175208,9.295437344899135,3.644590648802929,0.08484294607767051,5.617054132993013,7.22467007534765,1,0,95.0,promotion,92.70832494926239,career,0.4427018166304814
25,3.0,1.1008619299777214,3.0,3.494598037144937,3.3112201798068766,3.6626911165840257,5.837060154659657,7.616354375161434,1.9543529040171972,5.437825236962958,1,1,89.54002387919087,salary_increase,72.92745600936138,salary,0.7493194226783124
28,0.4994259388858986,0.4994259388858986,0.4994259388858986,6.5773071317653775,5.633867384984117,1.7970767925426596,6.737199548821851,0.7360862957748591,10.0,5.210006312735999,0,0,81.9924791393765,promotion,80.39946065140714,career,0.798435212269319
48,1.0815536892291675,1.0815536892291675,1.0815536892291675,3.1298576103865696,1.2342456247377958,7.434080692400544,7.61067593109667,1.4912168784221622,3.6931488781089374,7.526133765377536,1,0,95.0,salary_increase,89.71171752863675,salary,0.6928202924705065
37,2.1014246263266574,2.1014246263266574,2.1014246263266574,8.719853429506268,1.8921787160940564,3.534135360325543,6.900276556102257,3.575283943465141,4.844158296000373,6.080125445698264,1,0,76.67862408680767,promotion,63.12200046534175,career,0.7036606441408038
59,3.107666973343472,0.4885324714171977,3.107666973343472,4.94149920553591,2.7341465085781422,5.235330327084905,2.972944427556607,2.372197833274187,1.3191186683816634,7.3805758313861425,1,0,95.0,promotion,81.21640753689134,career,0.4912996666191586
46,5.264525910796384,0.2038979460729813,5.264525910796384,4.016213416104437,2.703309514771351,5.485008990007253,6.225613825718714,3.611494563044256,5.003400682981396,7.847020938013433,1,0,90.24787864892198,promotion,62.4281589809734,career,0.41903606789969844
22,0.0,0.0,0.0,7.271274583571141,1.221964669917019,5.338197448392727,4.054683562178729,6.990649696997664,2.5287111549928705,9.767538086997536,1,0,71.22250973384037,recognition_reward,67.41386653502138,general,0.7679786575828944
30,8.0,3.34506536258453,8.0,1.5737019843674198,2.1131529256379777,2.567784629160976,2.05117289873372,5.13507752611649,4.557999319122285,5.68314278464687,1,0,91.0081723410088,salary_increase,79.5232371598775,salary,0.8422703203024469
39,5.344878353713257,0.01858982328252412,5.344878353713257,1.7175837647848926,2.9100855648620834,5.2135074575161875,6.380292359279329,7.539341540723382,2.9080665681730684,6.612323757102467,1,0,93.31475813424164,salary_increase,83.3939220595941,salary,0.7844362078398252
58,0.2798586850180577,0.2798586850180577,0.2798586850180577,1.0336998288204757,1.8228809327820792,4.0623731464390485,6.263117926049501,8.12949238112915,6.792980714328306,5.8242961571397815,1,1,84.97009896653657,salary_increase,82.24725128384642,salary,0.6063211824258591
42,4.097695387952054,4.097695387952054,4.097695387952054,5.170278732371665,4.994759661416428,8.783929299824171,8.145461032075728,4.947870683293355,4.704095298191906,4.760250017100509,0,0,95.0,wfh_flexibility,67.84753735498471,work_life,0.8041357020828251
44,2.065408386336546,2.065408386336546,2.065408386336546,4.616395980791407,4.476996532078187,2.752255929779665,9.486558262415796,1.2680850966579849,5.167905844790417,8.188471952615398,1,0,93.88697482256609,promotion,77.0744681458876,career,0.8184563377176386
51,0.4993482850604721,0.4993482850604721,0.4993482850604721,2.1859262969630855,2.686540481387329,3.3962710320312905,7.777691117042557,5.831253870595548,1.6263448259171644,8.410126006596055,0,0,94.66534917637067,salary_increase,83.72651829502536,salary,0.8349643100781095
58,3.311039907925072,3.311039907925072,3.311039907925072,5.1017135867580565,3.018527934244597,7.715092679534802,6.582876528186303,1.2184597750802846,4.34528897361056,9.423694115627214,1,0,95.0,promotion,83.63649118375355,career,0.8074107476142256
55,3.5743288731359155,0.3126924330168815,3.5743288731359155,3.41713627486842,6.678213151372465,8.080818524112901,9.232934007399994,2.640262926325577,4.592573032995119,3.6810845877814273,1,0,95.0,salary_increase,80.88873892134175,salary,0.8164729119085066
35,13.0,0.8017778495425161,13.0,5.174659320645625,2.6960246757559183,3.1664915670798783,2.6852327506157456,3.470319802631132,7.478188717863302,8.231395462748274,0,1,76.33302444816788,promotion,63.31050123355543,career,0.44624372303260135
55,0.7676638314288547,0.7676638314288547,0.7676638314288547,5.957602850627265,1.803303720791312,4.127201824319983,4.040107406407432,5.027375242921095,6.912947526010182,4.649098965478002,1,1,77.98257019088032,recognition_reward,60.0,general,0.42770214552472297
57,1.3445383270023306,1.3445383270023306,1.3445383270023306,5.6994118515934815,3.4148824043951342,8.407438902323545,4.160532136239675,3.634588299259711,5.835732094580618,6.014599357861293,1,0,88.85513557278924,promotion,68.30242038543567,career,0.8480386018668438
55,2.858250290089289,1.7065014608659523,2.858250290089289,7.849402563834092,4.0515839541026,8.952391436530625,4.898376727133035,8.689469879652775,6.789735672413585,8.467069204411798,1,1,65.86104305403288,wellness_program,67.38097859132657,external_stress,0.6500119847059107
47,10.054852345663578,5.729436538005997,10.054852345663578,3.282902747797709,1.7077969741261252,1.9257987946462831,7.675226249341017,6.149679502395825,10.0,4.886615721180447,1,0,76.49702392626179,salary_increase,65.37822939151718,salary,0.8700836595326886
44,0.6087769768280967,0.23224187033735139,0.6087769768280967,4.70802811578888,2.8897813266947003,6.930190773256574,6.513597489727507,3.774592380198476,5.470577241493924,8.99768143925,0,0,87.18933029234722,promotion,63.73427455690096,career,0.443137294418183
33,3.06626773716285,0.8833992890878167,3.06626773716285,1.1274824796222473,4.829295072128553,6.447066041275732,5.465695730641171,2.3470780876187516,4.96343141784691,9.768158636072755,1,1,95.0,salary_increase,93.10201420486455,salary,0.5365110926354384
22,0.0,0.0,0.0,3.2585102785116344,1.1552506662894564,7.211253279726812,4.661677272335584,3.822144180963302,5.2775710166863,6.807223512024964,1,0,92.74400996998544,salary_increase,69.70090497945914,salary,0.48133793031419125
36,1.7746913063730205,1.7746913063730205,1.7746913063730205,0.20603405819910137,2.9387835446047235,3.8245831138613107,6.488919097215463,5.014854020778128,6.78382334156199,4.010109401598086,1,0,95.0,salary_increase,88.45474456350674,salary,0.5757824751524876
53,1.1665093746261899,1.1665093746261899,1.1665093746261899,1.5367221885059026,0.7210701340384995,4.87385996326381,5.100998180497411,8.713421020388811,5.121659245224856,3.984584429658323,1,0,87.38227253806863,salary_increase,78.55166143791412,salary,0.7847048317693145
28,1.7918766040147982,1.7918766040147982,1.7918766040147982,4.061390327559777,5.407475981668359,4.0330238461487005,7.449478828249204,3.5056956676107336,2.06212404095855,4.2865935501128085,1,0,95.0,promotion,71.90302995455727,career,0.7305148576427934
50,5.931734220329562,4.9513868074358065,5.931734220329562,9.992029292914813,4.983457314461905,3.4478524962728443,3.503143154161658,3.16409449792452,10.0,7.315567512319192,0,0,61.71671366297557,promotion,65.22440938797175,career,0.409801306306686
40,2.979902582290893,0.30913837509315034,2.979902582290893,1.4391805566074094,1.7114780554556008,7.848195274326218,7.4814289319237695,7.250277139963123,9.007580227884546,4.8962734618985495,1,1,88.22121185755563,salary_increase,83.82663401125998,salary,0.7348014801332838
22,0.0,0.0,0.0,7.271936979115779,5.01377605942965,6.8136982772846375,7.524777021335135,3.1015179340671652,4.224931202254636,5.658717886559949,1,1,90.94725768835542,promotion,69.97496499852791,career,0.8640565543793117
58,3.223548728420862,3.223548728420862,3.223548728420862,5.520158668869697,2.755091828555857,7.731929368430649,7.3704546038857846,4.6272939537716855,4.254585187218933,3.965013306104094,1,1,94.0563057030492,manager_change,66.74100132889936,manager,0.4545234007365417
31,5.328573429565216,5.0999116009231145,5.328573429565216,4.12800468153421,3.4846873493704926,9.19196099378169,6.003464375982324,3.6653852036652523,6.18829695413479,7.047260087887302,1,1,93.52556704135576,promotion,70.0712449615464,career,0.8644744409098692
29,0.23836383202097247,0.23836383202097247,0.23836383202097247,6.640964374682936,4.047941144408684,5.434188628406277,5.024119066183434,6.954438836335558,2.919131311994545,3.7124035222690432,0,1,84.56040449366253,manager_change,67.68058845267115,manager,0.5352935718180201
29,0.3447022985910751,0.3447022985910751,0.3447022985910751,8.657351912782518,1.2613145382331272,5.225804586964279,6.5304308264851105,8.031622110549268,6.196412291358114,5.871783542246793,1,0,64.59970780267608,recognition_reward,60.0,general,0.7923284528365729
53,0.5625728466540479,0.3369502875719117,0.5625728466540479,6.038205756532131,2.9914562150328865,7.854357199948576,6.158087598902707,5.2852859858033,2.847448783599664,4.987820688548823,1,0,91.62459409706929,wellness_program,71.09354664907245,external_stress,0.5439524900905528
23,1.0,1.0,1.0,9.22108889889073,3.1321719831691723,5.333001699099436,6.226755498232929,3.529977878611305,7.986728759417302,4.810883153294949,1,0,73.58607483224023,promotion,62.93763825867934,career,0.6803008054206523
41,5.079583122332907,0.2666633629200392,5.079583122332907,6.932027233226261,7.046284529366947,5.656327875905024,8.021853233268637,5.943510510680548,7.376223743793057,8.10783671069423,1,0,75.47085780786003,wellness_program,60.0,external_stress,0.5798704907081549
58,3.529471348613527,3.529471348613527,3.529471348613527,6.070740199256835,3.2796228486911065,1.5827431739222817,3.856903070929497,4.076634421579065,8.657195362411978,3.637378284394468,0,1,76.04855743417644,manager_change,61.81310857802766,manager,0.4053235153228028
49,4.409448988877318,1.1161227987549103,4.409448988877318,8.612255465300294,2.121073294185413,2.7498743891907025,5.707303131101038,4.009868030988604,5.795767442389006,5.880316035245207,1,0,72.71837468312968,recognition_reward,60.0,general,0.6651974532216851
42,1.736639785166652,1.736639785166652,1.736639785166652,1.4970010754988436,2.308099759724529,8.66234563625695,3.8995874588468973,8.225643997098393,7.409641786590648,3.9476724469036832,1,1,89.17510032970146,salary_increase,85.68999378988264,salary,0.6070258009008078
31,0.8060402049315863,0.8060402049315863,0.8060402049315863,6.484556489602071,0.9842186386305842,7.368974436861494,5.989760529243358,6.815818815342707,4.2177774046498815,5.312680281135394,1,0,80.92518486744277,wellness_program,65.76910387820409,external_stress,0.5835126866804734
52,0.4836086416980217,0.3471155510550334,0.4836086416980217,8.673365127046686,3.635601327563041,9.530299965829114,6.4241838340279935,5.763329747324822,8.360198483627272,7.826322587807097,1,0,69.95346910644767,wellness_program,68.82574991457278,external_stress,0.7811523484593421
40,1.5895463445452258,1.1994935240075224,1.5895463445452258,5.957113561852642,2.760744811937111,9.330511965810766,6.23047027986172,4.8657166936678395,2.90493616027978,4.085912757173114,1,0,95.0,wellness_program,74.61147143368757,external_stress,0.5234009718915222
32,1.0172565586295594,1.0172565586295594,1.0172565586295594,5.193789196632786,4.524329327467385,6.115969452749912,8.498448338748995,6.3510991047665915,3.5290209673116295,4.285097524710261,1,1,91.96273706889461,recognition_reward,64.70286072993989,general,0.875254602034183
29,1.9736960874476466,1.9736960874476466,1.9736960874476466,9.437444720538913,3.3949992093186125,6.836516801864797,4.784867659182515,3.7937645616320346,6.8420652414048355,7.19075262015063,1,0,72.00222191238797,promotion,63.38026349446178,career,0.4155884990647765
26,4.0,1.643451604934926,4.0,4.1557983070069024,3.87011339123356,6.935316376265495,9.061693135963598,5.7649509890255395,7.62673064830381,8.872186012249262,0,0,82.3201428511139,recognition_reward,62.33829094066374,general,0.5629937195513497
30,0.6781415140313856,0.6781415140313856,0.6781415140313856,8.13708534544119,2.688456099935444,6.000349086419141,4.941113554245805,0.5172255365814209,0.7334682799493315,7.276104213772745,0,1,94.72455051328849,promotion,94.56780827256597,career,0.7362799956472335
23,1.0,1.0,1.0,8.204291070846562,0.5965140408755292,6.958025516005474,6.2989291924451685,6.225558144994853,6.75053872467921,6.779723920673833,1,1,69.38866038122262,recognition_reward,62.39506379001369,general,0.6996757164646299
26,1.368149738133602,1.368149738133602,1.368149738133602,4.2374757936270715,2.9023599289478934,3.650723811345218,8.259245937184565,3.293538143756115,4.275017327481049,4.876022404461795,1,0,95.0,promotion,66.59033461908113,career,0.5659864285177683
47,3.393014221707938,0.2061823205056792,3.393014221707938,0.0,2.4540325763969277,5.574183637838511,4.477166739703645,4.2161951750404825,2.50999398460913,4.9007469396171786,1,1,95.0,salary_increase,95.0,salary,0.44788444635612296
48,0.6476593678100053,0.6476593678100053,0.6476593678100053,4.703554821484609,2.9343636455645994,4.396493391754333,5.9040938934290965,6.1941843238341185,7.402088078937718,6.415486518789792,1,0,77.73261750185799,recognition_reward,60.0,general,0.6203521371390421
57,2.8031175110641695,2.8031175110641695,2.8031175110641695,10.0,2.560134092185021,8.150098484148732,6.674486027495055,5.858567648158798,2.0736922224051644,4.923650059893918,1,0,80.32108701892483,wellness_program,74.15416954315634,external_stress,0.47786581831879194
43,7.941599465234593,2.6103563772270517,7.941599465234593,3.273787985662379,3.6925804369738007,3.8887641508993305,6.270271280893467,0.6715998635860645,7.958234354892463,4.955936512304493,0,0,95.0,salary_increase,86.24909096011926,salary,0.8034274283683591
41,4.494282571879099,0.8651592533224505,4.494282571879099,0.0,3.5751848733471654,5.712606808180113,6.993144232347772,5.473335160855992,6.522152066135451,6.505040277844452,1,0,95.0,salary_increase,90.0,salary,0.8932662324021874
52,0.541180812407746,0.541180812407746,0.541180812407746,8.53704331186143,5.130964169206194,8.27375989190428,7.471262640575457,4.8414114619443405,4.907353281765511,6.727118199678468,1,1,81.64312460055905,wellness_program,65.96233988446417,external_stress,0.8774529655225815
39,3.952616949156086,3.952616949156086,3.952616949156086,9.056686274606788,1.500569018253992,8.678232364135933,7.673594436189282,4.745140203557882,6.866367097368288,8.592316050147335,0,0,71.33173255422616,wellness_program,66.69558091033983,external_stress,0.656450659835436
37,7.255364665983246,0.16056608641639414,7.255364665983246,10.0,6.007569231695783,7.264177439077173,4.910046828757764,3.728442055825453,5.155950311011012,5.622706315808957,1,0,78.89303585708058,promotion,64.85768074878385,career,0.7995272968844103
32,6.144394017465885,4.224916560889383,6.144394017465885,3.6314393001822105,0.7011052646678922,3.4641152548878633,6.6892171766619235,4.046378626509363,5.942103114429273,5.427272427772014,1,0,88.3648952039265,salary_increase,62.764205248633424,salary,0.8124941245636529
47,4.102705659887662,1.547425252529643,4.102705659887662,2.8014098731090327,0.7665798110021942,8.476375200138568,6.558127661655193,3.698293383907141,6.171518372523229,4.506035826673677,1,1,95.0,salary_increase,77.06603030260905,salary,0.8684233274800313
59,0.29832279349486507,0.29832279349486507,0.29832279349486507,7.141093762266946,8.353643324019309,6.700151695061692,6.387757076581849,3.4782614766355056,5.928900396697126,6.413344515410625,0,0,87.59777410199698,promotion,65.01124500868232,career,0.49542753619987534
26,1.307901010947061,0.4303130989947247,1.307901010947061,4.949167460048231,3.48665572003019,7.338414574080846,9.048823014972445,1.9164849754522355,6.811807814982451,5.75436644690483,1,1,95.0,promotion,76.36800533862564,career,0.6975577431293121
40,6.615502731787961,2.006796383469301,6.615502731787961,2.486949724409933,1.1649262960325761,5.052996342463121,7.147838821662285,4.6776280663185865,2.443720876276458,6.203804566409069,1,0,95.0,salary_increase,79.01671443809613,salary,0.8575691634786731
47,2.6630884787469102,0.4599237122508388,2.6630884787469102,0.0905718862028495,2.2205175617563837,2.354499562715672,9.852027874164099,2.653656086217263,4.37259202318025,4.944531601835941,0,1,95.0,salary_increase,95.0,salary,0.4608223774953341
31,3.8729154102661045,3.243265330289516,3.8729154102661045,4.773965470395478,3.898663676137396,3.713340442945405,8.017693645777452,6.22661634580635,4.613295685262047,7.371296218891139,0,0,83.0153520499255,wfh_flexibility,61.16011294421386,work_life,0.6180241032217992
23,1.0,1.0,1.0,3.7060974818059447,4.417147296180457,4.65701864790787,4.406308953471168,8.550518214074614,4.208649983471155,4.7120932001960245,1,0,84.2265287340229,salary_increase,64.57831893604195,salary,0.42834429866590845
52,3.3236939205150446,0.5526198440732678,3.3236939205150446,6.396345259000801,6.096409568892,3.940180175605253,7.481673985234522,2.9412465646701698,4.423017992940116,4.631771974208917,0,0,92.50666951963265,promotion,68.3481549919911,career,0.4731398372603444
38,4.904994748642689,3.356548154005537,4.904994748642689,6.6858348606913065,1.9715330200810532,5.978769807827357,4.196293511156611,6.080006225884391,7.057924940551656,4.025114978331985,1,0,76.27811314788111,recognition_reward,60.0,general,0.505572556866265
34,2.080533393337057,2.080533393337057,2.080533393337057,3.224673212356671,1.5420523657932275,4.994912360523443,6.106965832027594,5.831287488320408,4.74031530131904,5.816259288771118,0,0,89.04515491401625,salary_increase,66.59400500336784,salary,0.8464790018191075
50,0.7834339395242279,0.683845156246238,0.7834339395242279,4.506762477130369,4.777659637219517,7.873635494663289,2.155897193108826,3.7023664395922546,1.4119072235222543,3.993311117904174,1,0,95.0,promotion,77.342021229119,career,0.5493839248917974
33,1.4299838726439615,1.4299838726439615,1.4299838726439615,5.662837590539214,1.256712400007816,6.934325909279682,6.800264487908318,4.341957106417124,6.6173691159078665,7.976787850107902,1,1,81.04342060803965,recognition_reward,62.3358147731992,general,0.6324978414384383
54,3.2498184187371164,3.2498184187371164,3.2498184187371164,2.851498024350443,3.2635881983568678,7.502642683701034,4.786997259678414,3.1638175220091624,4.566298574272778,2.279276302696235,0,0,95.0,salary_increase,87.50123477776748,salary,0.6928040102685473
47,2.60632382764269,2.60632382764269,2.60632382764269,5.320589178286998,3.158934040080141,7.777020669601415,6.093716781769289,6.000236118121391,5.684462165462054,3.779273885646877,1,1,88.12498079326541,manager_change,65.54618224576915,manager,0.7437896563161535
24,2.0,0.12126139457167054,2.0,5.993799251376672,5.7903647586555715,5.2013738729426695,1.7940271215242225,5.348978618539888,6.236149765108252,8.045549089147656,0,0,76.23529197510489,recognition_reward,60.0,general,0.6309350332277142
45,1.3344946463729734,0.5352716660743022,1.3344946463729734,3.3863001805582322,3.4764310614259153,6.785029784028661,5.744686477768099,3.213271149334175,5.85769652314126,4.052053265643963,1,0,95.0,salary_increase,71.48237842254632,salary,0.704577457294208
31,3.0698320960566696,3.0698320960566696,3.0698320960566696,2.683247863012019,0.9605859158504754,4.043727108167301,4.225529512289035,4.487451469637508,7.595061594329268,5.130172343201304,1,1,86.42505795449316,salary_increase,69.87564102740986,salary,0.6235044536339811
25,0.4090603052215244,0.4090603052215244,0.4090603052215244,4.935067123605321,3.263434565313605,8.897579169686857,4.518186135482702,4.955615890086102,5.853896623529726,8.245244835659022,1,0,85.1806713541338,wellness_program,67.24394792421714,external_stress,0.5652349923881422
55,2.024264160493389,2.024264160493389,2.024264160493389,6.2519695974523195,1.83655260679059,7.169656474858986,5.139114084982804,2.324440534709138,7.136430834036636,8.467208289277908,1,0,82.12952548363128,promotion,73.39638784521536,career,0.438637129147614
44,4.606262701828985,0.44375077704105603,4.606262701828985,6.423599255250946,7.436444794744654,6.809707626801357,8.36248229306781,5.573359196257793,6.951691011417707,7.049634684007233,1,1,82.29251278786123,wellness_program,62.024269067003395,external_stress,0.4195560069092989
23,1.0,1.0,1.0,0.7565707271622815,6.739079019237334,2.1786984048969473,6.2454239606588065,4.2162291224440125,9.234084715092665,3.727722200693534,0,0,95.0,salary_increase,85.68710854281522,salary,0.6660678661171147
47,0.09087273768856832,0.09087273768856832,0.09087273768856832,4.09011120284989,4.380952917725824,7.8097158985913,6.659241711223372,7.48795542606188,7.063990022482582,4.032986966988696,1,0,86.370207941194,wellness_program,64.52428974647825,external_stress,0.4447594683225024
57,3.7887092910297024,3.7887092910297024,3.7887092910297024,10.0,3.102535937752722,3.5313973374717134,8.631011894929237,9.467161250752426,4.878508908430569,5.9760454453484995,1,0,60.37242476985375,recognition_reward,60.364473274708295,general,0.6723881539127993
26,4.0,3.1012718567114694,4.0,3.040362472785575,5.747310363202024,6.773997961120606,6.904746145717906,8.730936930776487,3.9508435834951494,3.9986912997538164,0,0,92.71181428398992,salary_increase,72.28628910765516,salary,0.6250704566660221
38,14.084298815178943,4.265901278129016,14.084298815178943,10.0,5.684059668170809,5.927427945691404,3.2201699328071784,3.9917286834435863,6.326917808293629,6.086601174963751,0,0,72.15122113468951,promotion,60.05169572847758,career,0.4680861516045833
49,2.362092235770369,1.2513013161885957,2.362092235770369,1.938840627297187,2.8970191450713583,2.78846218834532,6.2030213075951455,3.744479460917863,9.135733696613984,6.040198595345606,0,0,87.49639903695547,salary_increase,77.05569866453445,salary,0.769304850534381
38,2.2573859616815164,2.2573859616815164,2.2573859616815164,6.681522002791035,1.5728876927756261,5.783677040666852,5.992490533935992,5.272971219599112,6.329450988752869,6.8699310336722075,1,1,76.20267339139099,recognition_reward,60.0,general,0.5835751563293048
50,0.7200883678408921,0.7200883678408921,0.7200883678408921,6.0159886535733715,3.8293092341969297,1.163344893790897,4.322194534321358,3.3024373292506404,5.204799795459663,5.1211537267684,0,0,83.08960796901293,promotion,64.3597666921835,career,0.447077926960145
48,5.073141478141432,2.4868957153031475,5.073141478141432,0.13823358321328705,5.077986710088904,5.056039538114428,5.952697630762652,3.894460490849691,6.259200337117611,8.671640204031014,0,1,95.0,salary_increase,89.62287005808977,salary,0.8706657786980236
48,4.235995518272696,1.8410701157504141,4.235995518272696,1.8273373507615465,2.8756444956402656,3.0637787994040933,9.333721834910948,3.0943128279993575,6.711136720866282,6.300830495433197,1,1,95.0,salary_increase,81.95551469429242,salary,0.46398362403220283
28,2.780864173783382,1.480953804779954,2.780864173783382,3.522908620607783,1.3048102650159792,4.742851627124439,6.374471257577996,3.8990703266013833,7.102953557085797,7.196736427472714,0,0,85.87998661115924,salary_increase,64.20899580418298,salary,0.4756291088482758
42,11.978769848245845,0.7963760517527563,11.978769848245845,4.197090405861604,4.8785523482224304,7.508326723730029,6.211079112700165,4.752142622387219,5.8652836074781085,3.92063940907963,1,0,95.0,manager_change,64.16761976392692,manager,0.8678627508067464
54,0.3901358915928186,0.3901358915928186,0.3901358915928186,5.442969446441702,4.908629707186803,9.691961254426445,4.348679805758899,8.4708953862376,8.289419581297254,7.970023595118629,1,0,72.56131177490084,wellness_program,69.22990313606611,external_stress,0.401895040219223
51,0.8719764553327537,0.2255657044526926,0.8719764553327537,8.507933917774631,3.7528416774555455,6.949141114743204,6.763841556582673,5.061180576778,6.5504650701821445,6.649535494256059,1,0,74.82394519224687,recognition_reward,62.37285278685801,general,0.8017518028455652
36,1.091883511717956,0.08426163397657319,1.091883511717956,4.727326395379082,1.4929546979627937,7.610315386861325,5.630708450544997,8.081647273754498,8.164096679312257,5.144089586766659,0,1,75.83781302868732,wellness_program,64.02578846715332,external_stress,0.8439736467482644
44,4.252899250917886,0.4923144790194755,4.252899250917886,1.946301844355455,4.613087005597764,6.770936122871323,5.625151106541727,4.130271966234884,6.224829442549233,6.05569395608567,0,0,95.0,salary_increase,77.3300764745124,salary,0.8089479760326592
56,6.000342102901214,1.3319868759064022,6.000342102901214,5.514918288053765,0.34698960873516543,6.450875930043946,4.268857579780809,10.0,4.004189257196987,8.07050508622057,1,0,69.34795210100131,recognition_reward,64.1146220535189,general,0.5460687414784272
45,16.02388766101997,4.722644972774048,16.02388766101997,1.4702192476045428,2.1566389291209918,5.582510128262797,4.358050863875349,3.650140952228477,2.9651677708780366,6.167487227446611,0,0,95.0,salary_increase,87.26447137890383,salary,0.7860521450750011
50,9.342296582511604,0.6008810033406703,9.342296582511604,8.70458394622266,3.096585467857078,8.379253546214327,8.2426981862,4.264192634390697,5.506154919486517,6.365930296384242,1,1,80.96682265188875,wellness_program,65.94813386553582,external_stress,0.7474921700927386
37,1.863620067260861,0.4750974008845,1.863620067260861,3.2332095319297753,0.42525610891779503,0.9947027578034139,5.699060159771716,2.5121807166442247,6.043394442680815,6.148048787108187,0,1,88.23424785491474,salary_increase,75.04979903150029,salary,0.5942908265433192
51,6.22329413244225,5.92443841692713,6.22329413244225,9.151959368731363,2.4563593810468123,7.365501387283439,6.516972258719072,2.697918661363055,2.4124360521249497,8.268991032110492,1,0,83.93653633866356,promotion,79.31445367831465,career,0.7109343136178847
41,7.631853229431089,1.3902522712200773,7.631853229431089,4.115818130690516,0.4878003054565538,5.30005425708395,8.287722500091382,3.813015101162951,4.121489410728595,4.8266408280632325,1,1,95.0,promotion,63.804187385545774,career,0.7517590176427362
36,5.90592905278241,1.0873478723043581,5.90592905278241,4.518730706193135,2.771419888038011,4.6395512437673565,5.703533142363533,2.8550481260242973,2.9379279977893313,4.260380092964526,0,0,95.0,promotion,73.34216521898014,career,0.5411430819656055
38,5.71617348640591,0.9633084047777944,5.71617348640591,2.848648820443208,5.200692602090137,8.101628763329208,4.905306728010905,4.406243783375068,6.280254482403286,10.0,1,0,90.19415842270094,salary_increase,73.88920575499895,salary,0.5862186087275284
52,0.5609293743029742,0.5609293743029742,0.5609293743029742,3.872591867568726,7.354373409502295,4.205485198866435,7.680421616943333,5.4097350009046155,6.6754345062895695,5.977147570243016,1,0,88.84767262519051,salary_increase,60.955560993234556,salary,0.42491551557786233
29,3.483809488628845,1.8869378698245955,3.483809488628845,3.5815512706670516,2.067765458383538,5.607069648216604,8.259205438204466,4.257541423417374,6.762975269604295,4.175614895395444,1,1,92.98625949846354,salary_increase,63.13836546999711,salary,0.7804248745817184
56,13.893733023734333,2.758237824739556,13.893733023734333,5.256870515756672,4.6042838804644735,6.775201116897609,5.253222528023924,7.493924663629339,6.222976011010012,6.244225610182879,1,1,79.17321057062776,recognition_reward,61.93800279224402,general,0.7081468029678367
29,4.261547557424804,1.0234368381049945,4.261547557424804,3.5588772230236834,3.0918850631763286,8.608608067441496,10.0,4.668099037803318,4.47083002881223,8.018001819207933,1,0,95.0,salary_increase,71.41745090948942,salary,0.63543387307752
